TradingDate,AAA,ACB,AGG,ANV,ASM,BCG,BCM,BID,BMP,BVH,BWE,CII,CMG,CRE,CTD,CTG,CTR,DBC,DCM,DGC,DGW,DHC,DIG,DPM,DXG,DXS,EIB,FPT,FRT,FTS,GAS,GEG,GEX,GMD,GVR,HCM,HDB,HDC,HDG,HHV,HPG,HSG,HT1,IMP,KBC,KDC,KDH,KOS,LPB,MBB,MSB,MSN,MWG,NKG,NLG,NT2,NVL,OCB,PAN,PC1,PDR,PHR,PLX,PNJ,POW,PPC,PTB,PVD,PVT,REE,SAB,SAM,SBT,SCR,SCS,SHB,SJS,SSB,SSI,STB,SZC,TCB,TCH,TMS,TPB,VCB,VCG,VCI,VHC,VHM,VIB,VIC,VIX,VJC,VND,VNM,VPB,VPI,VRE,VSH
3/27/2023,9050,17155,28250,29846,8300,6450,81090,40820,48684,47351,37676,14079,31656,7090,30000,25728,54147,13800,22390,48435,32160,37526,13250,31262,11505,4696,16272,67206,56175,14636,82030,13396,12550,49940,14638,16951,15015,23348,23920,11685,18909,15468,14887,46700,23050,58948,24273,38050,12002,14896,12150,76700,37738,16300,25056,26414,12700,10501,16600,24001,11384,38292,33763,76284,13300,11449,37129,20200,18287,50604,89952,5800,13136,6710,61246,9025,43000,26359,20204,25500,19271,25700,7039,39921,15733,77050,19091,31517,43810,48400,16220,53300,6600,106500,13571,70746,19233,55500,29300,33172
3/28/2023,9040,17155,28200,30571,8290,6420,81189,40820,48435,47351,38465,14031,31617,7070,29700,25863,54823,13800,22253,49100,31964,37479,12900,31077,11694,4720,16103,67291,56002,14510,83397,13491,12500,49940,14540,16644,14974,23161,24320,11860,18818,15373,14791,45715,22700,59636,24318,38200,11885,14938,12200,77600,38729,16050,25006,26322,12600,10534,16650,24610,11249,38147,33858,75894,13300,11327,37316,20250,18332,50604,89952,5900,13000,6700,60691,9194,45000,26192,20012,25400,19038,26718,7125,39998,15697,77727,18864,31221,44052,48000,16258,53400,6583,106400,13396,70557,19006,55700,29250,33085
3/29/2023,9040,17120,28100,30184,8160,6400,81090,40998,48352,47155,37895,14366,31304,7060,30938,25952,54726,13900,22253,49290,30931,37432,13150,31123,11742,4712,16018,67121,54622,15490,82674,13396,12500,49358,14490,16951,14932,23198,24160,11903,18909,15657,15032,45198,22700,59932,24591,38100,11924,15187,12200,78800,38332,16400,24810,26414,12550,10834,16450,24958,11203,38388,34047,75113,13350,11368,37316,20250,18512,50009,89661,5900,13091,6690,59950,9152,44850,26109,20252,25350,19138,27154,7125,39998,15733,78150,18864,32305,43163,48000,16335,53500,6592,106200,13527,71031,18916,55700,29250,33085
3/30/2023,9290,17261,28250,29315,8150,6390,81189,40998,48186,47302,37369,14175,31265,7040,33075,25952,57429,13900,21979,48720,28767,37714,12900,31123,11789,4649,16060,67206,53241,15458,82352,13302,12350,49746,14441,16849,15427,23161,24080,11685,18909,15373,14839,45011,22700,59932,24546,38150,11924,15145,12500,79200,38233,15700,24613,26414,12800,10801,16750,24653,11203,38003,34898,75796,13200,11490,38995,20100,18782,50083,89468,5870,12864,6690,62726,8982,44600,26151,20156,26000,18805,26863,7135,39306,15913,78489,18591,31615,43163,49550,16412,53700,6583,106300,13396,71126,18916,55800,29900,33303
3/31/2023,9290,17541,28250,29315,8070,6310,81781,40998,48435,47302,37456,13983,31226,7040,32775,26131,58877,13800,21842,48720,28226,37667,13500,30799,11884,4586,16018,67206,52637,16153,82030,13255,12400,49940,15227,17394,15881,23945,24360,11772,18909,15231,14597,44166,24250,59932,25091,38150,11963,15145,12600,77800,38184,15400,26333,26599,12700,11067,16700,24436,11294,38628,35418,75796,13200,11490,40254,20300,18602,50307,89323,5800,13091,6800,61893,9110,43000,26151,20685,26200,19672,27494,7106,39383,15948,77388,18500,31615,43163,51500,16450,55000,6696,105100,13615,70557,19052,55900,29550,34130
4/3/2023,9370,17717,28100,30233,8350,6750,82373,40732,48601,47839,37544,14510,31774,7450,33675,26802,60325,13900,21934,49385,29407,37620,14400,31678,12688,4894,16611,68735,53068,16438,82432,13821,13150,50812,15669,17803,15964,24730,25000,12254,19091,15326,15032,44119,25150,59932,26637,38200,12040,15519,12700,76800,38630,15150,28151,26922,12850,11201,17350,25566,11971,39350,35466,74918,13200,11409,40907,21150,19051,50679,87534,5990,13318,7270,62911,9491,43000,26275,21166,26750,20572,28415,7338,39691,16344,78574,19046,32157,44457,52600,16681,58000,6992,102600,13967,70557,19187,56200,29600,34435
4/4/2023,9400,17647,28100,31682,8530,6810,80893,40820,49430,48034,37588,14845,31734,7450,34275,26534,60228,14500,22435,50714,31374,37573,14900,32140,12688,4870,16569,68395,56089,16944,81950,13868,13150,51782,15669,18213,15799,24991,25040,12166,19182,15562,15081,44307,25300,59932,26500,38200,12235,15560,12750,78400,39422,15300,28347,27615,12750,11167,17350,25827,11881,39590,35891,74723,13500,11572,40907,21100,19770,51944,86083,6090,13727,7400,62726,9745,42800,26192,21647,26900,20438,28609,7376,39537,16236,77896,18909,32797,45427,51000,16988,56800,7174,102000,14230,70367,19368,56100,29450,34565
4/5/2023,9350,17752,28100,31633,8690,7280,80104,40377,50011,47888,37632,15037,32791,7590,35625,26847,61965,14600,22663,51474,32160,37291,15500,32464,12973,5107,16611,68480,55743,16944,81950,14104,13400,51588,15915,18247,16252,25029,25800,11991,19546,15799,14936,44823,26200,59440,26364,38400,12079,15602,12650,78400,39372,15450,29084,28169,12850,11167,17400,25610,12107,40889,35986,75406,13450,11654,40581,21400,19725,52167,85357,6190,13773,7470,61801,9787,42450,26234,21647,26250,21005,28609,7434,39229,16308,77981,19137,32600,45022,52200,16873,55500,7252,102900,14230,70651,19187,55900,29450,34783
4/6/2023,9580,17471,28450,30426,8660,7600,79413,40820,50343,47351,37632,14606,32439,7600,35025,26444,63317,14250,22709,50429,31079,37150,15900,34221,12404,5130,16357,68225,55226,16248,81628,13774,13000,50424,15325,17565,16211,24207,25240,11816,19546,15515,14839,44776,25100,59538,25909,38300,11691,15353,12500,77000,38729,15150,28691,27245,13250,10934,17350,24871,12197,40264,35324,74918,13150,11613,39088,21000,19186,51572,85551,6390,13727,7470,61708,9618,42000,26068,21022,25650,20072,28706,7569,39229,16595,77219,19091,31517,44457,51200,16519,54500,6861,102200,13747,70462,18916,55300,29500,34913
4/7/2023,9450,17576,28400,30281,8580,7920,79117,40510,52001,47351,37544,14702,32556,7620,35550,26400,61772,14250,22663,49954,30784,36868,17000,33204,12878,5257,16187,68395,54708,17355,81387,13726,13100,50909,15620,17872,16046,24431,25040,11685,19273,15326,14887,44964,25050,59636,25500,37700,11497,15436,12500,77600,38630,14800,28789,26922,13400,11267,17500,24784,12197,39975,35655,74626,13050,11613,39275,20800,19725,51646,85599,6280,14046,7800,61801,9830,41700,26026,21647,26000,20872,28658,7656,39845,16595,76203,19000,32452,44133,50700,16441,54400,7018,103000,13879,70841,18916,55000,29200,34913
4/10/2023,9450,17541,28300,31247,8500,7710,78920,39667,51587,47741,37544,14414,32556,7680,35250,26265,61386,14900,22207,50049,32898,37150,17400,32048,12641,5209,16187,68225,56951,17481,80020,13774,13100,50424,15620,17462,16252,23908,24960,11335,18818,14758,14210,45433,26400,60227,25773,37750,11341,15436,12350,77200,40611,14450,29182,27014,13300,11267,17800,24784,11926,39927,35276,75308,13350,12390,38995,20800,19411,52093,85406,6190,14546,7700,61616,10169,42000,26026,21551,25950,21339,29288,7482,39614,16595,75356,18137,31566,44699,49800,16441,53800,7087,102300,13967,70557,18916,54700,29100,34913
4/11/2023,9500,17506,28300,31730,8670,8050,79117,39401,51670,47985,37588,14558,32674,7680,36225,26489,64089,15050,22390,50144,33636,37385,17500,32094,12973,5446,16314,68225,56520,18019,80341,14104,13300,51394,15964,17667,16129,24281,25680,11553,18909,14948,14259,45996,26000,60325,25909,37750,11535,15560,12500,77900,40313,14900,29428,27522,14200,11267,18050,25218,12197,40023,34945,76674,13400,12594,39228,21150,19680,51200,84632,6310,14546,7740,61893,9957,41950,26068,21743,25950,21605,29482,7473,38845,16595,74679,18273,32600,45911,51500,16598,53600,7218,102300,13967,70557,19006,54600,29050,35088
4/12/2023,9370,17436,28300,31102,8810,8300,78920,39401,52001,47351,37983,14366,32478,7600,35925,26400,62931,15200,22526,50334,33242,37855,17200,32140,12925,5454,16569,68225,56089,17355,80261,14717,13450,51394,16062,17258,16211,25962,26920,11510,18864,14711,14162,46090,26200,60325,27137,37800,11535,15519,12500,79500,40363,14700,31442,27615,15050,11067,17800,25653,12785,41082,34993,75991,13650,12594,39834,21150,19590,51944,82697,6260,14364,7740,61616,10338,41700,26068,21166,26100,22339,29773,7444,38691,16595,74764,18273,32058,45669,51600,16755,53100,7044,99700,13703,70462,18690,54800,28700,35088
4/13/2023,9200,17506,28200,31247,8610,7900,78723,39889,51587,47253,37983,14749,32752,7630,34500,26310,63124,14900,22982,52853,33488,38888,17400,32510,12973,5138,16611,67630,57555,16691,80422,14481,13250,52849,15669,17531,16252,26037,26520,11466,18591,14285,14114,46090,26500,60522,27046,37900,11458,15394,12450,79200,40660,14600,31246,27661,14500,11067,17750,24958,12649,40456,35182,75113,13450,12267,39601,21000,19501,51348,81972,6140,14000,7530,61616,10211,41600,26068,20926,26450,21905,29288,7376,38614,16667,74679,18091,31221,45346,50500,16637,53000,6870,99300,13352,69703,18644,54700,28400,35088
4/14/2023,9200,17506,28150,31102,8500,7850,78229,39445,51753,46862,37851,14271,32752,7400,34388,26042,61772,14700,22435,52562,32259,37667,16200,31724,12073,4902,16738,67630,56089,16912,78894,14151,12650,52170,15031,17224,16087,24244,25760,11203,18773,14522,14017,46184,24650,61014,26000,37950,11497,15187,12700,78100,39620,14650,29084,26784,14200,11001,18150,24131,12107,38676,34520,75699,13100,11940,40907,20500,18602,50604,80763,6050,13727,7010,61616,10042,41250,26026,20397,25700,20472,28027,7097,39460,16667,74848,17727,30335,46316,50000,16362,52900,6522,98500,13044,69039,18554,54600,28600,35088
4/17/2023,9280,17541,28100,31537,8380,7690,78328,39933,51670,46081,37632,14079,32752,7300,36000,26131,62158,15700,22162,51594,32111,38794,16300,31632,12026,4894,16738,67630,56520,17070,78170,14151,12800,52364,15129,17428,15922,24580,26000,11247,18955,14758,14210,46184,25150,61113,26546,38050,11108,15145,12700,78100,39471,14800,29821,26737,14800,10934,18250,24436,12559,39446,34142,76186,13350,12063,40254,20350,18467,50455,79312,6000,13909,7090,61153,9999,41050,26068,20541,25900,20938,28561,7106,38537,16523,74848,17727,30680,48175,50300,16244,52900,6670,99600,13088,67996,18509,54600,28300,35218
4/18/2023,9420,17366,28100,33710,8500,7990,78427,39578,51587,45886,37544,14271,32713,7410,38475,26042,62448,15600,22298,52272,33488,38512,17400,31724,12357,4902,16526,67461,56951,18240,77848,14198,13050,51394,15227,17974,15964,25066,25600,11597,19046,14853,14307,47404,25300,61113,26364,37850,10875,15062,12550,78200,39570,14900,29821,27061,14850,10967,18150,24436,12559,39157,34804,76284,13500,11899,40394,20600,18647,50604,80183,6030,14409,7310,61338,9745,40900,25984,20926,25900,21405,28270,7135,38614,16380,74510,18318,31714,49064,50800,16244,52800,6783,99000,13352,69229,18328,54800,28500,35000
4/19/2023,9370,17120,28150,32841,8300,7690,78131,39401,55153,45056,38465,13935,32713,7310,39750,25684,61869,15700,22207,52272,35111,38089,17000,31724,12026,4854,16908,67376,58332,18524,76883,13962,12800,51103,14785,17462,15716,24319,25040,11291,18909,14474,14114,47874,24300,61113,25864,38000,10642,15021,12350,78700,40115,14650,29133,27153,14550,10801,18250,24349,12378,38676,34425,76089,13200,11981,39788,20600,18243,50307,82407,5950,14000,7080,61061,9618,40900,25901,20493,25500,20638,28124,7058,38460,16056,74933,17909,30975,48498,50400,16087,52600,6635,100100,13088,68281,17830,54500,28300,35000
4/20/2023,9450,17015,28200,33662,8300,7820,78328,39578,57558,45886,38421,13887,32595,7300,39975,25728,61483,15850,22253,51885,34324,38371,17150,31539,11931,4886,16738,67461,57555,18208,77205,13962,12850,51297,14883,17292,15840,24655,25080,11247,18909,14474,14065,47874,24300,61506,25864,37950,10759,15062,12350,78000,40016,14650,29575,27107,14400,10934,18400,24479,12107,38580,34473,75406,13150,12022,39181,20500,18198,50307,82456,5920,13909,7010,60691,9618,40900,25943,20300,25700,21039,27979,7106,38460,16092,74764,17818,30827,50034,50700,16047,52600,6626,99500,13044,68186,17513,54600,28300,34826
4/21/2023,9560,17015,28200,32358,8230,7680,78032,39223,61373,45740,39386,13696,32595,7390,41250,25594,61097,15750,21706,50336,33882,38418,17100,31169,11978,4854,16314,67376,56606,18398,76722,13868,12700,51297,14834,17462,15510,24431,24680,11072,18818,14143,13582,51159,24500,61998,25818,37700,10603,14979,12350,76400,38927,14150,29968,27338,13600,10867,18100,24088,11746,38580,34756,75113,12800,11899,39461,20300,17883,49637,82456,5880,14864,7090,60228,9406,41000,25860,20829,25600,20638,27833,7097,38460,16200,74086,17455,31123,49549,50300,15851,52700,6739,97500,13220,67237,17603,54200,27900,35175
4/24/2023,9580,16980,28300,31054,8300,8210,78032,38779,61373,45300,39386,13696,32478,7280,44100,25863,60325,15000,21295,49658,33341,37949,16900,30660,12073,4783,16187,67206,55053,17608,74873,14481,12600,50812,15031,17292,15469,24431,25440,11203,18773,13812,13244,50878,24300,61998,25682,37750,10409,15145,12200,73300,38035,13850,30951,27892,14050,10834,18000,24653,11926,38532,34756,74626,13000,12308,39461,20400,18153,48744,82746,5960,15273,7330,60968,9321,41000,25860,20685,25550,21005,28609,7145,37691,16415,74425,17273,30680,48498,50500,15969,52600,6992,97400,13132,66858,17649,54000,28150,34826
4/25/2023,9490,16945,28150,31102,8260,8260,77638,38646,59963,44519,39386,13600,32321,7230,43500,25505,62931,15300,21295,49852,32357,37855,16200,30614,11884,4783,15933,66611,54363,16659,73988,14198,12600,51200,14834,16780,15139,24804,25600,11072,19137,14143,13147,50502,24600,61998,25773,37700,10176,15145,11950,71300,37342,14100,30558,27892,13750,10767,17650,24305,11700,38532,34425,73650,12800,12267,39461,20500,18198,48372,82697,5880,15864,7200,60321,9237,42000,25652,20300,25050,21039,28124,7125,37922,16344,74764,17182,29547,48821,50200,15733,52500,6800,95900,12825,66289,17468,53500,27700,34826
4/26/2023,10150,16945,28150,31102,8230,8720,77638,39134,64110,44763,38992,13552,32400,7280,43875,25415,64089,15500,21067,49755,33046,37056,16900,30059,11931,4783,16018,66526,55312,17323,75114,14764,12800,51394,15080,16985,15592,25552,26360,11159,20000,14853,13099,48625,24600,62490,25728,37850,10875,15228,11850,71400,38035,14800,30558,27938,13950,10667,18200,24436,11836,39061,34898,73748,12800,12267,39555,20700,18512,47702,82697,5920,15637,7290,60228,9364,41950,25278,20541,25400,21805,29094,7154,37922,16523,75695,17546,30630,47690,48000,16087,51900,6870,95200,12869,67332,17513,52300,27500,35044
4/27/2023,10650,16945,28050,31005,8320,8570,77440,38957,65188,43787,39474,13600,32478,7430,44475,25370,63703,15450,21569,49949,32800,38042,17500,31123,12499,4909,16187,66526,54967,17007,74149,15094,13150,52267,15178,16712,15675,25738,26320,11291,19727,14474,13099,49657,24900,62490,26137,37850,11031,15270,11750,72300,38283,14500,30754,27938,14100,10701,18550,24523,12423,39302,35418,73845,12850,12431,40581,20750,18287,47925,84148,6080,15409,7590,60598,9364,41950,25444,20348,25150,21505,28997,7347,38845,16559,76203,17455,30384,48336,47500,15929,50500,6800,95100,12781,65910,17558,51800,27000,35088
4/28/2023,10500,16980,28500,31247,8550,8370,77638,38602,64193,43836,37720,13840,32556,7540,44250,25818,64185,14650,21614,49852,33734,37667,18700,31077,12783,5162,16018,65846,55053,17702,74631,15094,13150,51006,15276,17019,15510,26112,26960,11247,19682,14664,13292,48719,25800,62884,27091,37850,10875,15311,11750,73100,38828,14550,32818,29139,14300,10434,18600,24784,12785,39687,35418,75113,13100,12554,40861,20950,18332,49488,83181,6080,15455,7620,60783,9491,41500,26566,20733,25300,21705,28609,7559,38768,17098,76626,17409,31320,48741,49500,16126,52100,6905,97000,13088,66384,18011,51900,27700,36132
5/4/2023,10750,17331,28700,31440,8460,8720,77046,38824,68340,44178,39299,13935,32517,7560,42525,25281,60904,14800,21295,49368,32996,37009,18900,30337,12594,5044,15891,66696,55312,18082,73988,15472,13400,49164,15424,17326,15510,25589,27080,11466,19364,14664,13679,51535,26200,63278,27682,37750,10603,15104,12000,70600,37540,14400,33358,29277,13550,10501,18150,24566,12378,39687,35418,74235,13000,12676,40114,20300,18063,49711,80570,6090,14500,7450,60691,9364,41500,26151,20926,25150,22072,28173,7665,39537,16954,74933,17546,32009,48094,49500,15890,51300,7383,95500,13176,65056,17694,51800,27250,35958
5/5/2023,10750,17296,28750,32309,8610,8760,76848,38558,67594,44812,39342,13696,32478,7510,44700,24923,61772,14800,21113,49755,32996,37526,19050,30244,12499,4973,15975,66611,55226,17639,73908,15142,13800,48485,15227,17019,15716,25402,26600,11335,19500,14711,13679,51535,25900,63474,27455,37750,10642,15021,11900,73000,37441,14500,33506,28769,13550,10501,18200,24479,12197,39350,35749,74333,13050,12594,40581,20550,18153,49265,80038,6300,15046,7320,60691,9279,40950,26151,20637,24950,21639,27833,7550,38306,16775,76034,17409,31418,49711,49000,15851,50700,7644,96000,12956,65246,17603,51800,27150,36089
5/8/2023,10350,17506,28600,31585,8670,8640,77046,39667,67677,44910,39913,13983,32478,7850,44250,24968,63317,15100,21478,50046,32357,37479,18850,30475,12641,5067,16060,66696,54794,17702,74873,15142,13900,48970,15915,17394,15840,26074,26640,11378,19637,14758,13582,51910,26100,63770,27228,37850,10603,15145,12150,74100,37490,14500,33211,28538,12950,10634,18500,24740,12242,40216,35749,74040,13300,12881,42540,21200,18422,49711,80521,6470,15091,7580,60691,9491,41500,26234,21455,25650,22639,28512,7858,38306,16703,78743,17773,32255,49711,49400,16008,50900,7652,96300,13308,66763,17603,52800,27450,36306
5/9/2023,10900,17471,28200,31440,8550,8660,76651,40022,67096,44910,40351,14031,32439,7920,43425,25057,63510,15200,21614,50046,32800,37432,18500,30522,12688,4980,16187,67036,54794,17355,75677,14953,13900,49164,15866,17394,15716,25850,26880,11553,19818,15089,13582,52192,27500,63770,26818,37900,10875,15187,12100,73600,37589,15050,32425,28723,13000,10567,18500,24740,12152,40312,35939,73748,13350,12758,42307,21900,18467,49488,79844,6400,14864,7470,60598,9491,41000,26234,21407,25750,23072,28415,7752,38075,16918,78150,17864,32206,49468,49300,15929,50600,8183,95400,13220,67048,17603,52600,27400,36394
5/10/2023,10900,17471,28200,32020,9020,8950,76552,39933,68340,44861,41228,14462,32439,8300,43500,25281,62834,15300,21614,49562,33931,37103,19150,30475,13541,5265,16569,67121,55226,17418,74953,15142,14000,48873,16553,17428,15799,26187,27600,11728,19727,15089,13630,52192,27800,63573,27091,37950,10914,15353,12250,73600,38630,15150,33260,28815,13300,10834,18350,24958,12423,40793,35702,73357,13400,12635,42213,21850,18422,49414,79893,6840,14909,7800,60691,9830,40800,26109,21647,26350,23006,28415,7964,37998,17062,77896,17909,32157,49630,49350,16244,50600,8357,96800,13440,66858,17694,52600,27800,36481
5/11/2023,11000,17471,28200,31585,9010,8710,76454,39933,68672,44617,41141,14510,32439,8430,46500,25370,64185,15500,22207,50530,33734,36774,20450,30892,13730,5280,16399,67206,55484,18097,74149,15613,14450,48000,16406,17428,15840,26261,27680,11728,19773,15231,13775,52849,27600,63770,27228,38000,10759,15353,12150,73800,38332,15200,32769,28446,13800,11001,18300,24958,12604,40360,35702,73162,13300,12676,43053,22300,18827,49488,79554,6930,14955,8020,60691,9745,40800,25943,21551,26400,23006,28221,7926,37614,16954,77050,17909,31911,49468,49150,16165,50500,8218,96700,13659,66384,17920,53000,28050,36394
